ru_utime.sec,ru_utime.usec,ru_stime.sec,ru_stime.usec,ru_maxrss,ru_ixrss,ru_idrss,ru_isrss,ru_minflt,ru_majflt,ru_nswap,ru_inblock,ru_oublock,ru_msgsnd,ru_msgrcv,ru_nsignals,ru_nvcsw,ru_nivcsw,pid
0,11867,0,5098,44900,0,0,0,428,0,0,0,80,0,0,0,20,5,9973
0,15074,0,1706,46848,0,0,0,428,0,0,0,80,0,0,0,19,5,9975
0,11691,0,5140,44804,0,0,0,428,0,0,0,80,0,0,0,19,6,9977
0,18210,0,1237,44808,0,0,0,428,0,0,0,80,0,0,0,19,6,9981
0,20705,0,5688,46940,0,0,0,429,0,0,0,80,0,0,0,19,7,9983
0,16710,0,1338,44808,0,0,0,430,0,0,0,80,0,0,0,20,7,9985
0,15372,0,1088,44808,0,0,0,428,0,0,0,80,0,0,0,19,5,9989
0,7714,0,5860,44892,0,0,0,428,0,0,0,80,0,0,0,24,6,9992
0,12926,0,5516,44808,0,0,0,429,0,0,0,80,0,0,0,20,10,9988
0,15748,0,1332,44900,0,0,0,428,0,0,0,80,0,0,0,19,11,9994
0,13820,0,4987,46848,0,0,0,428,0,0,0,80,0,0,0,20,5,9996
0,14407,0,4553,46848,0,0,0,429,0,0,0,80,0,0,0,19,5,10000
0,16705,0,1413,44808,0,0,0,427,0,0,0,80,0,0,0,19,10,10002
0,16115,0,5744,44808,0,0,0,428,0,0,0,80,0,0,0,19,8,10004
0,12913,0,5759,46848,0,0,0,428,0,0,0,80,0,0,0,19,4,10006
0,6898,0,8419,46852,0,0,0,428,0,0,0,80,0,0,0,19,8,10008
0,16885,0,1148,44808,0,0,0,428,0,0,0,80,0,0,0,19,6,10011
0,17470,0,1392,46848,0,0,0,429,0,0,0,80,0,0,0,20,7,10014
0,14535,0,1644,47188,0,0,0,427,0,0,0,80,0,0,0,20,7,10010
0,15398,0,1322,44808,0,0,0,428,0,0,0,80,0,0,0,19,7,10017
0,12611,0,7561,44808,0,0,0,429,0,0,0,80,0,0,0,20,6,10020
0,12899,0,7793,44808,0,0,0,427,0,0,0,80,0,0,0,19,9,10019
0,19353,0,1440,48892,0,0,0,428,0,0,0,80,0,0,0,19,6,10022
0,14723,0,5022,44808,0,0,0,428,0,0,0,80,0,0,0,20,7,10024
0,18456,0,1180,46848,0,0,0,428,0,0,0,80,0,0,0,19,6,10027
0,13788,0,6176,46848,0,0,0,429,0,0,0,80,0,0,0,22,6,10029
0,14364,0,5286,46848,0,0,0,428,0,0,0,80,0,0,0,19,8,10032
0,11929,0,7327,44804,0,0,0,428,0,0,0,80,0,0,0,21,8,10033
0,13794,0,4677,46848,0,0,0,429,0,0,0,80,0,0,0,21,6,10031
0,21462,0,1548,44808,0,0,0,429,0,0,0,80,0,0,0,19,9,10038
0,11398,0,8034,46848,0,0,0,429,0,0,0,80,0,0,0,20,6,10037
0,18741,0,2677,44808,0,0,0,428,0,0,0,80,0,0,0,21,8,10041
0,15535,0,1438,44808,0,0,0,431,0,0,0,80,0,0,0,19,7,10045
0,14272,0,4873,44808,0,0,0,428,0,0,0,80,0,0,0,19,6,10047
0,16390,0,1510,46852,0,0,0,430,0,0,0,80,0,0,0,19,10,10049
0,14328,0,4227,44808,0,0,0,430,0,0,0,80,0,0,0,19,4,10050
0,10813,0,6630,44808,0,0,0,428,0,0,0,80,0,0,0,19,9,10053
0,13409,0,5835,46848,0,0,0,427,0,0,0,80,0,0,0,20,7,10054
0,18161,0,1714,46848,0,0,0,428,0,0,0,80,0,0,0,19,7,10058
0,17958,0,1760,44808,0,0,0,428,0,0,0,80,0,0,0,21,12,10057
0,11926,0,5206,44808,0,0,0,428,0,0,0,80,0,0,0,20,7,10061
0,14524,0,6403,46852,0,0,0,429,0,0,0,80,0,0,0,21,7,10063
0,12966,0,4917,46844,0,0,0,429,0,0,0,80,0,0,0,20,6,10065
0,16270,0,5672,46848,0,0,0,429,0,0,0,80,0,0,0,19,7,10064
0,16230,0,1583,46848,0,0,0,428,0,0,0,80,0,0,0,19,7,10069
0,22952,0,1429,44808,0,0,0,428,0,0,0,80,0,0,0,20,6,10071
0,18341,0,1336,46852,0,0,0,428,0,0,0,80,0,0,0,21,6,10073
0,13927,0,6091,44808,0,0,0,429,0,0,0,80,0,0,0,20,5,10076
0,17271,0,4806,44808,0,0,0,430,0,0,0,80,0,0,0,19,7,10075
0,15522,0,5707,46848,0,0,0,428,0,0,0,80,0,0,0,19,9,10079
0,9507,0,7900,44808,0,0,0,429,0,0,0,80,0,0,0,22,6,10082
0,11479,0,9182,46848,0,0,0,429,0,0,0,80,0,0,0,18,4,10081
0,16375,0,1306,46848,0,0,0,429,0,0,0,80,0,0,0,20,7,10085
0,19996,0,1598,44808,0,0,0,431,0,0,0,80,0,0,0,22,8,10087
0,9877,0,10469,46848,0,0,0,429,0,0,0,80,0,0,0,19,6,10090
0,13456,0,6198,44808,0,0,0,428,0,0,0,80,0,0,0,20,11,10093
0,16695,0,2127,46844,0,0,0,430,0,0,0,80,0,0,0,20,6,10095
0,17802,0,1505,44808,0,0,0,429,0,0,0,80,0,0,0,19,6,10097
0,18392,0,1467,44808,0,0,0,428,0,0,0,80,0,0,0,20,7,10098
0,10223,0,9904,44808,0,0,0,428,0,0,0,80,0,0,0,22,7,10100
0,20033,0,0,46848,0,0,0,428,0,0,0,80,0,0,0,19,7,10103
0,9169,0,10629,46848,0,0,0,430,0,0,0,80,0,0,0,17,6,10105
0,17698,0,1380,44808,0,0,0,429,0,0,0,80,0,0,0,21,7,10107
0,10769,0,6723,44808,0,0,0,426,0,0,0,80,0,0,0,21,8,10108
0,16832,0,1464,44804,0,0,0,429,0,0,0,80,0,0,0,20,7,10109
0,17165,0,1804,46848,0,0,0,429,0,0,0,80,0,0,0,18,8,10114
0,18095,0,2043,46848,0,0,0,429,0,0,0,80,0,0,0,20,10,10111
0,16836,0,4982,44808,0,0,0,429,0,0,0,80,0,0,0,20,8,10115
0,13389,0,6900,44808,0,0,0,429,0,0,0,80,0,0,0,18,6,10119
0,19401,0,1295,44808,0,0,0,428,0,0,0,80,0,0,0,20,9,10121
0,20248,0,2991,46848,0,0,0,428,0,0,0,80,0,0,0,20,8,10123
0,15438,0,5389,44812,0,0,0,429,0,0,0,80,0,0,0,18,5,10125
0,17851,0,1467,44808,0,0,0,429,0,0,0,80,0,0,0,20,13,10126
0,18214,0,1344,44808,0,0,0,427,0,0,0,80,0,0,0,19,5,10130
0,14327,0,5449,46848,0,0,0,428,0,0,0,80,0,0,0,19,7,10133
0,16318,0,1492,44812,0,0,0,427,0,0,0,80,0,0,0,22,7,10131
0,17935,0,1286,46852,0,0,0,431,0,0,0,80,0,0,0,20,9,10132
0,19368,0,1426,44808,0,0,0,429,0,0,0,80,0,0,0,20,7,10139
0,14645,0,5732,46848,0,0,0,427,0,0,0,80,0,0,0,21,8,10138
0,12418,0,10183,46848,0,0,0,428,0,0,0,80,0,0,0,18,10,10142
0,23284,0,1208,44808,0,0,0,429,0,0,0,80,0,0,0,19,7,10143
0,18553,0,1469,44808,0,0,0,428,0,0,0,80,0,0,0,23,6,10146
0,15525,0,5502,44808,0,0,0,428,0,0,0,80,0,0,0,20,7,10149
0,16621,0,5865,46848,0,0,0,428,0,0,0,80,0,0,0,19,6,10148
0,16319,0,6698,44808,0,0,0,429,0,0,0,80,0,0,0,20,8,10152
0,22739,0,3213,46848,0,0,0,429,0,0,0,80,0,0,0,20,14,10153
0,17665,0,3501,44812,0,0,0,429,0,0,0,80,0,0,0,19,6,10156
0,16452,0,1468,44808,0,0,0,429,0,0,0,80,0,0,0,20,7,10158
0,13995,0,6326,44808,0,0,0,428,0,0,0,80,0,0,0,20,8,10162
0,18577,0,1883,46848,0,0,0,430,0,0,0,80,0,0,0,21,9,10157
0,11877,0,9738,46844,0,0,0,429,0,0,0,80,0,0,0,20,7,10161
0,16214,0,1604,46848,0,0,0,428,0,0,0,80,0,0,0,20,5,10166
0,18130,0,1724,46848,0,0,0,427,0,0,0,80,0,0,0,19,7,10168
0,9558,0,7772,44808,0,0,0,427,0,0,0,80,0,0,0,20,8,10170
0,8473,0,9883,46848,0,0,0,429,0,0,0,80,0,0,0,20,8,10172
0,16385,0,1508,44808,0,0,0,429,0,0,0,80,0,0,0,18,8,10175
0,16639,0,1335,46932,0,0,0,429,0,0,0,80,0,0,0,20,5,10178
0,18131,0,1277,44808,0,0,0,427,0,0,0,80,0,0,0,20,8,10180
0,12303,0,5292,44808,0,0,0,428,0,0,0,80,0,0,0,18,7,10183
0,11161,0,8772,46848,0,0,0,429,0,0,0,80,0,0,0,20,7,10184
0,13938,0,5828,44808,0,0,0,427,0,0,0,80,0,0,0,21,5,10182
0,13519,0,5333,44804,0,0,0,430,0,0,0,80,0,0,0,19,10,10188
0,13068,0,4608,44812,0,0,0,427,0,0,0,80,0,0,0,19,8,10190
0,11987,0,7775,44808,0,0,0,429,0,0,0,80,0,0,0,19,7,10195
0,12719,0,8128,46848,0,0,0,429,0,0,0,80,0,0,0,20,9,10191
0,16925,0,1852,46848,0,0,0,428,0,0,0,80,0,0,0,22,7,10194
0,13761,0,6428,46848,0,0,0,427,0,0,0,80,0,0,0,19,7,10200
0,20249,0,0,44812,0,0,0,429,0,0,0,80,0,0,0,21,12,10196
0,11554,0,9646,46848,0,0,0,428,0,0,0,80,0,0,0,20,8,10202
0,5299,0,14924,46848,0,0,0,428,0,0,0,80,0,0,0,20,12,10204
0,17824,0,1666,46848,0,0,0,429,0,0,0,80,0,0,0,19,6,10207
0,15410,0,5224,44808,0,0,0,426,0,0,0,80,0,0,0,21,7,10208
0,11604,0,9386,46848,0,0,0,430,0,0,0,80,0,0,0,21,9,10206
0,11477,0,7472,46848,0,0,0,428,0,0,0,80,0,0,0,21,6,10214
0,15735,0,4430,44808,0,0,0,428,0,0,0,80,0,0,0,21,9,10209
0,13670,0,7802,46848,0,0,0,428,0,0,0,80,0,0,0,18,8,10216
0,16686,0,2714,48888,0,0,0,430,0,0,0,80,0,0,0,19,13,10215
0,10460,0,6558,44804,0,0,0,427,0,0,0,80,0,0,0,18,7,10221
0,17935,0,1612,46848,0,0,0,430,0,0,0,80,0,0,0,21,7,10220
0,18524,0,2055,46852,0,0,0,431,0,0,0,80,0,0,0,18,7,10223
0,19728,0,1295,44808,0,0,0,428,0,0,0,80,0,0,0,19,8,10226
0,15533,0,3465,44812,0,0,0,429,0,0,0,80,0,0,0,20,6,10228
0,13108,0,5974,44808,0,0,0,429,0,0,0,80,0,0,0,18,5,10230
0,16464,0,1561,46844,0,0,0,430,0,0,0,80,0,0,0,18,10,10232
0,15877,0,1522,44804,0,0,0,430,0,0,0,80,0,0,0,22,6,10238
