ru_utime.sec,ru_utime.usec,ru_stime.sec,ru_stime.usec,ru_maxrss,ru_ixrss,ru_idrss,ru_isrss,ru_minflt,ru_majflt,ru_nswap,ru_inblock,ru_oublock,ru_msgsnd,ru_msgrcv,ru_nsignals,ru_nvcsw,ru_nivcsw,pid
0,0,0,2797,44808,0,0,0,426,0,0,0,80,0,0,0,18,7,6373
0,0,0,3149,44808,0,0,0,424,1,0,24,80,0,0,0,21,10,6372
0,0,0,3465,44812,0,0,0,426,0,0,16,80,0,0,0,22,8,6371
0,0,0,4057,46848,0,0,0,425,0,0,0,80,0,0,0,18,7,6377
0,0,0,6209,46848,0,0,0,426,0,0,0,80,0,0,0,18,6,6379
0,1910,0,1419,44808,0,0,0,424,0,0,0,80,0,0,0,18,7,6381
0,0,0,3430,46848,0,0,0,426,0,0,0,80,0,0,0,18,8,6385
0,0,0,2854,44900,0,0,0,425,0,0,0,80,0,0,0,18,7,6383
0,0,0,2898,46852,0,0,0,427,0,0,0,80,0,0,0,21,8,6387
0,0,0,3425,46848,0,0,0,426,0,0,0,80,0,0,0,18,4,6394
0,0,0,3552,46848,0,0,0,426,0,0,112,80,0,0,0,18,14,6393
0,0,0,2358,46848,0,0,0,425,0,0,0,80,0,0,0,22,6,6388
0,0,0,3827,46848,0,0,0,426,0,0,0,80,0,0,0,20,10,6390
0,0,0,3588,44808,0,0,0,427,0,0,0,80,0,0,0,17,8,6395
0,0,0,2845,44808,0,0,0,424,0,0,0,80,0,0,0,18,3,6400
0,0,0,2944,46848,0,0,0,424,0,0,0,80,0,0,0,19,6,6401
0,0,0,2867,46848,0,0,0,426,0,0,0,80,0,0,0,19,3,6399
0,0,0,3871,46848,0,0,0,425,0,0,0,80,0,0,0,18,6,6407
0,3334,0,1660,46848,0,0,0,426,0,0,0,80,0,0,0,18,5,6412
0,0,0,3309,46848,0,0,0,427,0,0,0,80,0,0,0,18,5,6409
0,0,0,3661,46848,0,0,0,426,0,0,0,80,0,0,0,18,4,6405
0,0,0,3312,44808,0,0,0,425,0,0,0,80,0,0,0,18,4,6416
0,0,0,3301,44808,0,0,0,425,0,0,0,80,0,0,0,18,8,6415
0,0,0,2992,46848,0,0,0,427,0,0,0,80,0,0,0,18,8,6421
0,0,0,3843,46848,0,0,0,424,0,0,0,80,0,0,0,18,8,6419
0,3188,0,0,46852,0,0,0,427,0,0,0,80,0,0,0,18,6,6423
0,0,0,3968,44808,0,0,0,426,0,0,0,80,0,0,0,18,9,6428
0,0,0,3053,44808,0,0,0,424,0,0,0,80,0,0,0,18,8,6425
0,0,0,2731,46848,0,0,0,423,0,0,0,80,0,0,0,18,8,6432
0,0,0,3111,46848,0,0,0,426,0,0,0,80,0,0,0,18,4,6433
0,0,0,3277,46848,0,0,0,425,0,0,0,80,0,0,0,18,6,6430
0,0,0,4215,44808,0,0,0,426,0,0,0,80,0,0,0,18,5,6427
0,0,0,2820,46852,0,0,0,426,0,0,0,80,0,0,0,18,4,6434
0,0,0,3291,46848,0,0,0,425,0,0,0,80,0,0,0,18,4,6439
0,0,0,3201,46844,0,0,0,426,0,0,0,80,0,0,0,17,7,6441
0,0,0,4179,44808,0,0,0,426,0,0,0,80,0,0,0,18,11,6445
0,0,0,2908,46932,0,0,0,426,0,0,0,80,0,0,0,18,3,6443
0,0,0,2899,46848,0,0,0,424,0,0,0,80,0,0,0,18,8,6444
0,0,0,3204,44808,0,0,0,426,0,0,0,80,0,0,0,17,2,6450
0,0,0,4110,46848,0,0,0,426,0,0,0,80,0,0,0,17,10,6452
0,0,0,3002,44808,0,0,0,425,0,0,0,80,0,0,0,18,6,6453
0,0,0,3983,46848,0,0,0,425,0,0,0,80,0,0,0,18,7,6460
0,0,0,4096,44808,0,0,0,424,0,0,0,80,0,0,0,19,13,6461
0,0,0,3257,44808,0,0,0,425,0,0,0,80,0,0,0,17,10,6456
0,0,0,3478,44808,0,0,0,426,0,0,0,80,0,0,0,21,6,6459
0,0,0,3231,44812,0,0,0,424,0,0,0,80,0,0,0,21,7,6463
0,1995,0,1710,46848,0,0,0,425,0,0,0,80,0,0,0,18,6,6458
0,0,0,2883,44808,0,0,0,426,0,0,0,80,0,0,0,19,6,6472
0,0,0,3015,44808,0,0,0,425,0,0,0,80,0,0,0,21,4,6462
0,0,0,3663,46848,0,0,0,425,0,0,0,80,0,0,0,18,9,6466
0,0,0,3559,46848,0,0,0,426,0,0,112,80,0,0,0,19,13,6477
0,0,0,3654,44804,0,0,0,425,0,0,0,80,0,0,0,18,6,6473
0,0,0,3317,44808,0,0,0,425,0,0,0,80,0,0,0,18,9,6475
0,0,0,3238,46848,0,0,0,424,0,0,0,80,0,0,0,19,6,6479
0,0,0,2819,44808,0,0,0,425,0,0,0,80,0,0,0,18,5,6483
0,0,0,2757,44808,0,0,0,426,0,0,0,80,0,0,0,16,7,6486
0,2047,0,1261,46848,0,0,0,425,0,0,0,80,0,0,0,18,8,6480
0,0,0,2816,46848,0,0,0,424,0,0,0,80,0,0,0,18,6,6487
0,0,0,4244,46848,0,0,0,426,0,0,0,80,0,0,0,17,7,6488
0,0,0,3389,46844,0,0,0,427,0,0,0,80,0,0,0,18,12,6494
0,0,0,2650,46848,0,0,0,424,0,0,0,80,0,0,0,18,5,6496
0,0,0,2894,46848,0,0,0,427,0,0,0,80,0,0,0,18,8,6495
0,0,0,3184,46852,0,0,0,426,0,0,0,80,0,0,0,18,5,6505
0,1705,0,1685,46848,0,0,0,424,0,0,0,80,0,0,0,19,9,6500
0,0,0,3473,44804,0,0,0,427,0,0,0,80,0,0,0,19,10,6503
0,0,0,3591,44808,0,0,0,426,0,0,0,80,0,0,0,20,7,6501
0,0,0,3118,46848,0,0,0,426,0,0,0,80,0,0,0,19,5,6508
0,0,0,2947,46844,0,0,0,426,0,0,0,80,0,0,0,19,8,6507
0,0,0,3331,44804,0,0,0,424,0,0,0,80,0,0,0,18,7,6513
0,0,0,3197,44804,0,0,0,426,0,0,0,80,0,0,0,18,6,6512
0,0,0,2896,46844,0,0,0,427,0,0,0,80,0,0,0,18,7,6516
0,0,0,3445,44808,0,0,0,425,0,0,0,80,0,0,0,18,6,6517
0,1656,0,1720,44808,0,0,0,425,0,0,0,80,0,0,0,18,10,6518
0,0,0,3135,46848,0,0,0,425,0,0,0,80,0,0,0,18,3,6519
0,0,0,2814,46848,0,0,0,424,0,0,0,80,0,0,0,18,7,6527
