ru_utime.sec,ru_utime.usec,ru_stime.sec,ru_stime.usec,ru_maxrss,ru_ixrss,ru_idrss,ru_isrss,ru_minflt,ru_majflt,ru_nswap,ru_inblock,ru_oublock,ru_msgsnd,ru_msgrcv,ru_nsignals,ru_nvcsw,ru_nivcsw,pid
0,0,0,3952,60188,0,0,0,426,0,0,0,80,0,0,0,22,7,7578
0,0,0,3012,61136,0,0,0,426,0,0,0,80,0,0,0,18,5,7582
0,0,0,2981,61124,0,0,0,426,0,0,0,80,0,0,0,17,7,7581
0,0,0,3907,63164,0,0,0,424,0,0,0,80,0,0,0,18,6,7580
0,0,0,3864,61124,0,0,0,426,0,0,0,80,0,0,0,17,5,7586
0,0,0,3496,60192,0,0,0,423,0,0,0,80,0,0,0,18,4,7588
0,0,0,3567,60188,0,0,0,425,0,0,0,80,0,0,0,18,3,7590
0,0,0,3561,63160,0,0,0,426,0,0,0,80,0,0,0,18,4,7592
0,0,0,2741,60188,0,0,0,425,0,0,0,80,0,0,0,17,1,7594
0,0,0,3538,63164,0,0,0,425,0,0,0,80,0,0,0,18,2,7593
0,0,0,5033,63168,0,0,0,426,0,0,0,80,0,0,0,18,5,7598
0,0,0,3433,60188,0,0,0,424,0,0,0,80,0,0,0,18,1,7599
0,0,0,3838,62228,0,0,0,425,0,0,0,80,0,0,0,16,4,7602
0,0,0,3778,63164,0,0,0,426,0,0,0,80,0,0,0,18,9,7607
0,0,0,4329,60188,0,0,0,425,0,0,0,80,0,0,0,18,10,7604
0,0,0,4119,60192,0,0,0,424,0,0,0,80,0,0,0,19,3,7606
0,0,0,3735,62228,0,0,0,426,0,0,0,80,0,0,0,19,4,7605
0,0,0,3192,62228,0,0,0,425,0,0,0,80,0,0,0,18,2,7610
0,0,0,3198,63164,0,0,0,426,0,0,0,80,0,0,0,18,2,7608
0,0,0,4666,63168,0,0,0,425,0,0,0,80,0,0,0,17,5,7615
0,0,0,3246,61124,0,0,0,426,0,0,0,80,0,0,0,18,5,7617
0,0,0,3788,60188,0,0,0,426,0,0,0,80,0,0,0,19,3,7620
0,0,0,4142,63504,0,0,0,424,0,0,0,80,0,0,0,18,10,7622
0,0,0,3270,61124,0,0,0,426,0,0,0,80,0,0,0,18,8,7625
0,2694,0,1589,62232,0,0,0,426,0,0,0,80,0,0,0,19,6,7623
0,0,0,2986,61132,0,0,0,427,0,0,0,80,0,0,0,17,7,7627
0,0,0,3202,61124,0,0,0,425,0,0,0,80,0,0,0,18,2,7631
0,1719,0,1851,62228,0,0,0,424,0,0,0,80,0,0,0,20,7,7629
0,0,0,4191,62228,0,0,0,425,0,0,0,80,0,0,0,20,5,7632
0,0,0,4416,62228,0,0,0,425,0,0,0,80,0,0,0,21,6,7635
0,0,0,3551,62228,0,0,0,424,0,0,0,80,0,0,0,24,3,7640
0,0,0,4263,62228,0,0,0,425,0,0,0,80,0,0,0,20,8,7636
0,2176,0,1790,61124,0,0,0,425,0,0,0,80,0,0,0,23,8,7633
0,0,0,3809,61124,0,0,0,425,0,0,0,80,0,0,0,23,8,7637
0,2733,0,1843,63164,0,0,0,426,0,0,0,80,0,0,0,18,8,7641
0,0,0,3761,63164,0,0,0,424,0,0,0,80,0,0,0,23,7,7642
0,0,0,3936,62228,0,0,0,426,0,0,0,80,0,0,0,21,9,7646
0,0,0,4809,63168,0,0,0,426,0,0,0,80,0,0,0,18,8,7647
0,0,0,4526,63168,0,0,0,426,0,0,0,80,0,0,0,19,10,7656
0,0,0,4496,61124,0,0,0,424,0,0,0,80,0,0,0,19,4,7657
0,2015,0,1700,61124,0,0,0,426,0,0,0,80,0,0,0,18,8,7662
0,0,0,3870,60188,0,0,0,425,0,0,112,80,0,0,0,21,6,7643
0,0,0,5129,60188,0,0,0,425,0,0,0,80,0,0,0,18,7,7652
0,2000,0,1726,63164,0,0,0,424,0,0,0,80,0,0,0,19,8,7663
0,0,0,3887,61124,0,0,0,425,0,0,0,80,0,0,0,18,6,7658
0,0,0,3351,61136,0,0,0,425,0,0,0,80,0,0,0,18,7,7664
0,0,0,4074,63164,0,0,0,425,0,0,0,80,0,0,0,18,13,7659
0,0,0,3845,63164,0,0,0,424,0,0,0,80,0,0,0,18,2,7672
0,0,0,3712,61136,0,0,0,426,0,0,0,80,0,0,0,18,2,7674
0,0,0,2977,61124,0,0,0,425,0,0,0,80,0,0,0,17,3,7676
