ru_utime.sec,ru_utime.usec,ru_stime.sec,ru_stime.usec,ru_maxrss,ru_ixrss,ru_idrss,ru_isrss,ru_minflt,ru_majflt,ru_nswap,ru_inblock,ru_oublock,ru_msgsnd,ru_msgrcv,ru_nsignals,ru_nvcsw,ru_nivcsw,pid
4,48309,0,952,4356,0,0,0,434,0,0,0,0,0,0,0,4,8,20282
4,105359,0,4051,4356,0,0,0,434,0,0,0,0,0,0,0,5,6,20272
4,39085,0,1014,4356,0,0,0,434,0,0,0,0,0,0,0,4,28,20280
4,37162,0,887,4356,0,0,0,435,0,0,0,0,0,0,0,4,22,20284
4,121846,0,0,4356,0,0,0,434,0,0,0,0,0,0,0,4,11,20299
4,38094,0,4888,4352,0,0,0,433,0,0,0,0,0,0,0,4,14,20301
4,53219,0,8756,4356,0,0,0,433,0,0,0,0,0,0,0,4,24,20275
4,23420,0,1246,4356,0,0,0,434,0,0,0,0,0,0,0,4,30,20297
4,46123,0,751,4356,0,0,0,434,0,0,0,0,0,0,0,4,24,20295
4,22234,0,919,4356,0,0,0,435,0,0,0,0,0,0,0,4,31,20279
