ru_utime.sec,ru_utime.usec,ru_stime.sec,ru_stime.usec,ru_maxrss,ru_ixrss,ru_idrss,ru_isrss,ru_minflt,ru_majflt,ru_nswap,ru_inblock,ru_oublock,ru_msgsnd,ru_msgrcv,ru_nsignals,ru_nvcsw,ru_nivcsw,pid
4,765476,0,1279,4340,0,0,0,434,0,0,0,0,0,0,0,4,9,5517
4,754375,0,1666,4340,0,0,0,433,0,0,0,0,0,0,0,4,8,5506
4,789935,0,795,4340,0,0,0,436,0,0,0,0,0,0,0,4,10,5444
4,751324,0,781,4336,0,0,0,435,0,0,0,0,0,0,0,4,6,5475
4,777155,0,938,4340,0,0,0,435,0,0,0,0,0,0,0,4,10,5455
4,751701,0,1041,4340,0,0,0,433,0,0,0,0,0,0,0,4,8,5452
4,766745,0,665,4340,0,0,0,434,0,0,0,0,0,0,0,4,8,5448
4,756515,0,786,4336,0,0,0,436,0,0,0,0,0,0,0,4,10,5423
4,750343,0,831,4336,0,0,0,436,0,0,0,0,0,0,0,4,9,5440
4,761298,0,803,4340,0,0,0,434,0,0,0,0,0,0,0,4,9,5446
4,767732,0,886,4340,0,0,0,434,0,0,0,0,0,0,0,4,11,5416
4,761452,0,737,4340,0,0,0,434,0,0,0,0,0,0,0,4,8,5409
4,760205,0,771,4340,0,0,0,434,0,0,0,0,0,0,0,4,9,5411
4,760843,0,912,4336,0,0,0,433,0,0,0,0,0,0,0,4,12,5401
4,758638,0,797,4340,0,0,0,434,0,0,0,0,0,0,0,4,9,5392
4,762320,0,1207,4340,0,0,0,434,0,0,0,0,0,0,0,4,8,5380
4,762915,0,836,4340,0,0,0,436,0,0,0,0,0,0,0,4,10,5396
4,760929,0,916,4340,0,0,0,432,0,0,0,0,0,0,0,4,11,5370
4,800727,0,825,4340,0,0,0,435,0,0,0,0,0,0,0,4,9,5381
4,744001,0,4857,4340,0,0,0,433,0,0,0,0,0,0,0,4,8,5350
4,799148,0,651,4336,0,0,0,436,0,0,0,0,0,0,0,3,11,5369
4,847078,0,957,4340,0,0,0,435,0,0,0,0,0,0,0,4,11,5339
4,761954,0,813,4340,0,0,0,435,0,0,0,0,0,0,0,3,9,5362
4,958501,0,1175,4340,0,0,0,434,0,0,0,0,0,0,0,4,10,5334
4,758156,0,611,4336,0,0,0,433,0,0,0,0,0,0,0,3,9,5356
4,754917,0,869,4340,0,0,0,435,0,0,0,0,0,0,0,4,9,5349
4,773019,0,0,4340,0,0,0,435,0,0,0,0,0,0,0,3,7,5332
4,779571,0,4870,4336,0,0,0,434,0,0,0,0,0,0,0,4,9,5330
4,782179,0,992,4340,0,0,0,436,0,0,0,0,0,0,0,5,8,5320
4,764902,0,780,4340,0,0,0,433,0,0,0,0,0,0,0,4,9,5321
4,746171,0,3997,4340,0,0,0,435,0,0,0,0,0,0,0,4,9,5526
4,743467,0,684,4340,0,0,0,435,0,0,0,0,0,0,0,4,7,5484
4,751960,0,794,4340,0,0,0,434,0,0,0,0,0,0,0,4,7,5497
5,49194,0,962,4340,0,0,0,435,0,0,0,0,0,0,0,3,10,5532
4,754701,0,1103,4340,0,0,0,435,0,0,0,0,0,0,0,4,8,5486
4,758713,0,1173,4336,0,0,0,435,0,0,0,0,0,0,0,3,8,5529
4,789915,0,4987,4340,0,0,0,435,0,0,0,0,0,0,0,4,8,5505
4,794242,0,933,4340,0,0,0,436,0,0,0,0,0,0,0,4,12,5531
4,760341,0,814,4340,0,0,0,435,0,0,0,0,0,0,0,4,6,5510
4,828321,0,0,4340,0,0,0,435,0,0,0,0,0,0,0,4,8,5530
4,807174,0,816,4340,0,0,0,434,0,0,0,0,0,0,0,4,16,5534
4,745968,0,728,4336,0,0,0,434,0,0,0,0,0,0,0,4,7,5520
4,837010,0,1103,4336,0,0,0,436,0,0,0,0,0,0,0,3,12,5533
4,788121,0,957,4340,0,0,0,435,0,0,0,0,0,0,0,4,8,5547
4,796119,0,8777,4336,0,0,0,435,0,0,0,0,0,0,0,4,12,5553
4,754929,0,823,4336,0,0,0,435,0,0,0,0,0,0,0,4,11,5554
4,755317,0,822,4336,0,0,0,435,0,0,0,0,0,0,0,4,7,5550
4,799788,0,706,4340,0,0,0,433,0,0,0,0,0,0,0,4,10,5559
4,761005,0,5090,4336,0,0,0,435,0,0,0,0,0,0,0,4,8,5597
4,891658,0,738,4336,0,0,0,435,0,0,0,0,0,0,0,4,8,5563
4,741367,0,4863,4340,0,0,0,436,0,0,0,0,0,0,0,4,8,5611
4,779311,0,720,4340,0,0,0,434,0,0,0,0,0,0,0,4,14,5580
4,744264,0,920,4340,0,0,0,435,0,0,0,0,0,0,0,4,10,5631
4,764525,0,5171,4340,0,0,0,435,0,0,0,0,0,0,0,4,11,5581
4,745511,0,1103,4340,0,0,0,435,0,0,0,0,0,0,0,4,8,5629
4,761936,0,834,4340,0,0,0,434,0,0,0,0,0,0,0,3,11,5586
4,751028,0,1041,4340,0,0,0,435,0,0,0,0,0,0,0,5,15,5650
4,794341,0,773,4336,0,0,0,436,0,0,0,0,0,0,0,3,8,5584
4,756178,0,762,4336,0,0,0,436,0,0,0,0,0,0,0,5,7,5657
4,785367,0,765,4340,0,0,0,433,0,0,0,0,0,0,0,4,6,5616
4,746111,0,4813,4340,0,0,0,434,0,0,0,0,0,0,0,5,10,5655
4,771644,0,955,4340,0,0,0,434,0,0,0,0,0,0,0,4,9,5641
4,746877,0,873,4340,0,0,0,437,0,0,0,0,0,0,0,4,8,5693
