ru_utime.sec,ru_utime.usec,ru_stime.sec,ru_stime.usec,ru_maxrss,ru_ixrss,ru_idrss,ru_isrss,ru_minflt,ru_majflt,ru_nswap,ru_inblock,ru_oublock,ru_msgsnd,ru_msgrcv,ru_nsignals,ru_nvcsw,ru_nivcsw,pid
0,8647,0,10206,46848,0,0,0,428,0,0,0,80,0,0,0,19,5,8418
0,16415,0,1347,46848,0,0,0,428,0,0,0,80,0,0,0,19,4,8420
0,8243,0,9511,46932,0,0,0,428,0,0,0,80,0,0,0,19,6,8422
0,14413,0,1587,46848,0,0,0,428,0,0,0,80,0,0,0,19,4,8424
0,12421,0,11108,46848,0,0,0,429,0,0,0,80,0,0,0,19,7,8426
0,17733,0,1650,46848,0,0,0,428,0,0,0,80,0,0,0,19,7,8428
0,15434,0,5065,44808,0,0,0,427,0,0,112,80,0,0,0,20,9,8431
0,13881,0,8035,44808,0,0,0,427,0,0,0,80,0,0,0,20,3,8432
0,18289,0,5985,46844,0,0,0,428,0,0,0,80,0,0,0,19,6,8436
0,20874,0,0,46848,0,0,0,428,0,0,0,80,0,0,0,20,5,8434
0,15587,0,1905,46848,0,0,0,431,0,0,0,80,0,0,0,19,6,8433
0,11907,0,9508,44804,0,0,0,429,0,0,0,80,0,0,0,19,4,8438
0,12678,0,6186,46848,0,0,0,428,0,0,0,80,0,0,0,19,10,8437
0,10295,0,6763,46848,0,0,0,429,0,0,0,80,0,0,0,19,2,8445
0,15829,0,7519,44808,0,0,0,428,0,0,0,80,0,0,0,20,8,8435
0,7567,0,8915,46848,0,0,0,428,0,0,0,80,0,0,0,19,8,8449
0,10082,0,8081,46848,0,0,0,429,0,0,0,80,0,0,0,19,6,8451
0,8253,0,13188,46848,0,0,0,428,0,0,0,80,0,0,0,19,6,8453
0,15492,0,8268,46848,0,0,0,430,0,0,0,80,0,0,0,18,5,8455
0,15915,0,5102,44808,0,0,0,427,0,0,0,80,0,0,0,19,6,8458
0,14010,0,7254,46848,0,0,0,427,0,0,0,80,0,0,0,19,6,8457
0,14325,0,5414,44808,0,0,0,428,0,0,0,80,0,0,0,21,3,8461
0,18975,0,1393,46848,0,0,0,429,0,0,0,80,0,0,0,24,3,8463
0,18680,0,1378,44808,0,0,0,427,0,0,0,80,0,0,0,22,7,8462
0,17195,0,1885,46848,0,0,0,428,0,0,0,80,0,0,0,19,3,8467
0,12886,0,5793,46940,0,0,0,428,0,0,0,80,0,0,0,19,10,8465
0,17928,0,1404,46848,0,0,0,429,0,0,0,80,0,0,0,19,9,8466
0,19914,0,6076,44808,0,0,0,429,0,0,0,80,0,0,0,20,10,8475
0,15735,0,7763,44804,0,0,0,427,0,0,0,80,0,0,0,19,6,8472
0,17857,0,4727,44808,0,0,0,428,0,0,0,80,0,0,0,18,15,8473
0,10196,0,12802,46848,0,0,0,428,0,0,0,80,0,0,0,19,4,8481
0,21589,0,1827,46848,0,0,0,429,0,0,0,80,0,0,0,19,2,8480
0,12943,0,8083,46848,0,0,0,427,0,0,0,80,0,0,0,21,4,8486
0,12769,0,9396,46848,0,0,0,428,0,0,0,80,0,0,0,19,3,8485
0,19297,0,6512,46848,0,0,0,428,0,0,0,80,0,0,0,18,5,8488
0,13533,0,9592,44808,0,0,0,429,0,0,0,80,0,0,0,21,4,8487
0,14001,0,5096,44812,0,0,0,427,0,0,0,80,0,0,0,19,5,8495
0,22025,0,1046,44808,0,0,0,428,0,0,0,80,0,0,0,20,3,8493
0,13267,0,6080,44808,0,0,0,428,0,0,0,80,0,0,0,19,2,8496
0,13320,0,8409,46848,0,0,0,428,0,0,0,80,0,0,0,22,6,8498
0,13935,0,5816,44812,0,0,0,428,0,0,0,80,0,0,0,19,1,8501
0,10885,0,9618,44812,0,0,0,429,0,0,0,80,0,0,0,19,2,8502
0,14932,0,6459,46848,0,0,0,429,0,0,0,80,0,0,0,20,5,8505
0,10101,0,12168,46844,0,0,0,429,0,0,0,80,0,0,0,23,3,8507
0,17139,0,4614,44808,0,0,0,428,0,0,0,80,0,0,0,19,2,8510
0,16499,0,5884,44808,0,0,0,429,0,0,0,80,0,0,0,20,2,8509
0,18024,0,4134,44808,0,0,0,429,0,0,0,80,0,0,0,22,2,8512
0,6603,0,11567,44808,0,0,0,429,0,0,0,80,0,0,0,18,4,8515
0,10491,0,8123,44808,0,0,0,430,0,0,0,80,0,0,0,21,3,8516
0,17620,0,0,46844,0,0,0,429,0,0,0,80,0,0,0,21,5,8517
