ru_utime.sec,ru_utime.usec,ru_stime.sec,ru_stime.usec,ru_maxrss,ru_ixrss,ru_idrss,ru_isrss,ru_minflt,ru_majflt,ru_nswap,ru_inblock,ru_oublock,ru_msgsnd,ru_msgrcv,ru_nsignals,ru_nvcsw,ru_nivcsw,pid
0,1910,0,1868,46848,0,0,0,425,0,0,0,80,0,0,0,22,5,10101
0,0,0,3034,46936,0,0,0,427,0,0,0,80,0,0,0,18,8,10103
0,0,0,3205,46848,0,0,0,425,0,0,0,80,0,0,0,18,5,10110
0,0,0,2935,46848,0,0,0,426,0,0,0,80,0,0,0,18,3,10106
0,0,0,2930,44808,0,0,0,426,0,0,0,80,0,0,0,18,5,10112
0,0,0,3575,46848,0,0,0,425,0,0,0,80,0,0,0,18,8,10114
0,0,0,3134,46848,0,0,0,425,0,0,0,80,0,0,0,18,7,10116
0,0,0,3365,46848,0,0,0,425,0,0,0,80,0,0,0,18,7,10118
0,0,0,2810,46940,0,0,0,424,0,0,0,80,0,0,0,18,3,10119
0,0,0,2366,46844,0,0,0,426,0,0,0,80,0,0,0,18,7,10117
0,0,0,3017,46844,0,0,0,427,0,0,0,80,0,0,0,18,5,10124
0,0,0,3365,46848,0,0,0,425,0,0,112,80,0,0,0,19,3,10126
0,0,0,3974,44808,0,0,0,426,0,0,0,80,0,0,0,17,8,10128
0,0,0,2567,44808,0,0,0,425,0,0,0,80,0,0,0,18,3,10129
0,0,0,7647,44900,0,0,0,424,0,0,0,80,0,0,0,17,4,10134
0,0,0,2652,44808,0,0,0,426,0,0,0,80,0,0,0,17,5,10133
0,0,0,3220,46848,0,0,0,425,0,0,0,80,0,0,0,18,6,10137
0,0,0,2773,44812,0,0,0,426,0,0,0,80,0,0,0,18,5,10140
0,0,0,3175,46848,0,0,0,426,0,0,0,80,0,0,0,19,4,10141
0,1840,0,1422,46848,0,0,0,425,0,0,0,80,0,0,0,18,5,10132
0,0,0,3059,46848,0,0,0,425,0,0,0,80,0,0,0,17,6,10144
0,0,0,3394,44808,0,0,0,424,0,0,0,80,0,0,0,18,7,10146
0,0,0,3273,44808,0,0,0,425,0,0,0,80,0,0,0,18,11,10148
0,0,0,3138,46848,0,0,0,425,0,0,0,80,0,0,0,18,6,10150
0,1615,0,1408,44808,0,0,0,425,0,0,0,80,0,0,0,18,2,10154
0,0,0,2645,46848,0,0,0,425,0,0,0,80,0,0,0,18,5,10156
0,0,0,3194,46848,0,0,0,425,0,0,0,80,0,0,0,18,9,10158
0,0,0,3126,46848,0,0,0,426,0,0,0,80,0,0,0,18,6,10159
0,0,0,3086,44808,0,0,0,426,0,0,0,80,0,0,0,18,6,10162
0,1948,0,1423,46844,0,0,0,426,0,0,0,80,0,0,0,18,8,10164
0,0,0,3180,46844,0,0,0,427,0,0,0,80,0,0,0,18,7,10171
0,0,0,3501,46844,0,0,0,427,0,0,0,80,0,0,0,18,9,10166
0,0,0,3431,44812,0,0,0,427,0,0,0,80,0,0,0,18,6,10167
0,0,0,2834,44808,0,0,0,426,0,0,0,80,0,0,0,18,4,10165
0,0,0,2917,46848,0,0,0,425,0,0,0,80,0,0,0,18,8,10175
0,0,0,3271,46852,0,0,0,426,0,0,0,80,0,0,0,17,8,10173
